train_loss,epoch,step,val_loss
0.2304639220237732,1,4,
0.22863706946372986,3,9,
0.22653988003730774,4,14,
0.22415369749069214,6,19,
0.22080281376838684,8,24,
0.2154715359210968,9,29,
0.20728957653045654,11,34,
0.19361132383346558,13,39,
0.17185422778129578,14,44,
0.1437624990940094,16,49,
0.11426937580108643,18,54,
0.0934327244758606,19,59,
0.08231069147586823,21,64,
0.07906504720449448,23,69,
0.07537505030632019,24,74,
0.07521509379148483,26,79,
0.07264202833175659,28,84,
0.07179579138755798,29,89,
0.07229293137788773,31,94,
0.07193506509065628,33,99,
0.07061038911342621,34,104,
0.07167480140924454,36,109,
0.07160727679729462,38,114,
0.07109687477350235,39,119,
0.07045335322618484,41,124,
0.0710303857922554,43,129,
0.0700341984629631,44,134,
0.07124308496713638,46,139,
0.07030992209911346,48,144,
0.06970521062612534,49,149,
,49,149,0.07049654424190521
0.06903871893882751,51,154,
0.0704442486166954,53,159,
0.06926412880420685,54,164,
0.06972415000200272,56,169,
0.06909245997667313,58,174,
0.06952813267707825,59,179,
0.06880631297826767,61,184,
0.06888781487941742,63,189,
0.06990870833396912,64,194,
0.06984927505254745,66,199,
0.06855268031358719,68,204,
0.06951266527175903,69,209,
0.06853244453668594,71,214,
0.06773129105567932,73,219,
0.06727462261915207,74,224,
0.06761352717876434,76,229,
0.06774669885635376,78,234,
0.06667517870664597,79,239,
0.06646016985177994,81,244,
0.06652865558862686,83,249,
0.06547297537326813,84,254,
0.0656624287366867,86,259,
0.0651862621307373,88,264,
0.06528224050998688,89,269,
0.06374438107013702,91,274,
0.0641452968120575,93,279,
0.06385530531406403,94,284,
0.06365137547254562,96,289,
0.06314822286367416,98,294,
0.06217321753501892,99,299,
,99,299,0.06284292042255402
0.06258787959814072,101,304,
0.06216396018862724,103,309,
0.06200399249792099,104,314,
0.06132660433650017,106,319,
0.06137317046523094,108,324,
0.06077798455953598,109,329,
0.061348892748355865,111,334,
0.060248520225286484,113,339,
0.06153537333011627,114,344,
0.060160405933856964,116,349,
0.0606362447142601,118,354,
0.060185402631759644,119,359,
0.05989617481827736,121,364,
0.059360090643167496,123,369,
0.06016397476196289,124,374,
0.0593123584985733,126,379,
0.05968242883682251,128,384,
0.058493759483098984,129,389,
0.059259314090013504,131,394,
0.05938632786273956,133,399,
0.05919225513935089,134,404,
0.05853215605020523,136,409,
0.05832012742757797,138,414,
0.05801005661487579,139,419,
0.05843859538435936,141,424,
0.05819965526461601,143,429,
0.057983703911304474,144,434,
0.05778099223971367,146,439,
0.05839891359210014,148,444,
0.058623723685741425,149,449,
,149,449,0.058009449392557144
0.05741447955369949,151,454,
0.057782068848609924,153,459,
0.05702859163284302,154,464,
0.05721542239189148,156,469,
0.05715959146618843,158,474,
0.05633950233459473,159,479,
0.057853177189826965,161,484,
0.05624285340309143,163,489,
0.057028867304325104,164,494,
0.05626499652862549,166,499,
0.05643145740032196,168,504,
0.0564369261264801,169,509,
0.05551415681838989,171,514,
0.05627945065498352,173,519,
0.056119807064533234,174,524,
0.055617354810237885,176,529,
0.05584640055894852,178,534,
0.05471399053931236,179,539,
0.05563526600599289,181,544,
0.055715128779411316,183,549,
0.05659603327512741,184,554,
0.05613033100962639,186,559,
0.05496552586555481,188,564,
0.05519519001245499,189,569,
0.05501627177000046,191,574,
0.055295586585998535,193,579,
0.05570624768733978,194,584,
0.05567408353090286,196,589,
0.054772213101387024,198,594,
0.05450186878442764,199,599,
,199,599,0.055097874253988266
0.05466240644454956,201,604,
0.054938945919275284,203,609,
0.05450083315372467,204,614,
0.05456560477614403,206,619,
0.054385729134082794,208,624,
0.05446366220712662,209,629,
0.0542621836066246,211,634,
0.05403660610318184,213,639,
0.05376467853784561,214,644,
0.05423414707183838,216,649,
0.05312681943178177,218,654,
0.05441628769040108,219,659,
0.05361343175172806,221,664,
0.05322575569152832,223,669,
0.05406292900443077,224,674,
0.053070709109306335,226,679,
0.05286362022161484,228,684,
0.053360775113105774,229,689,
0.053314872086048126,231,694,
0.05323443561792374,233,699,
0.05330217629671097,234,704,
0.052978090941905975,236,709,
0.05229964852333069,238,714,
0.0522628054022789,239,719,
0.05293415114283562,241,724,
0.05209624022245407,243,729,
0.052963048219680786,244,734,
0.05336543545126915,246,739,
0.05260384827852249,248,744,
0.052675601094961166,249,749,
,249,749,0.05290035530924797
0.0520014613866806,251,754,
0.05241740494966507,253,759,
0.05209827423095703,254,764,
0.0517076775431633,256,769,
0.051804523915052414,258,774,
0.05178839713335037,259,779,
0.05130201578140259,261,784,
0.05164304003119469,263,789,
0.05155329033732414,264,794,
0.051032841205596924,266,799,
0.05111723020672798,268,804,
0.05076061561703682,269,809,
0.05158299207687378,271,814,
0.05105368793010712,273,819,
0.05011487752199173,274,824,
0.050481755286455154,276,829,
0.05132090672850609,278,834,
0.0502275675535202,279,839,
0.0505378320813179,281,844,
0.050477441400289536,283,849,
0.04966231808066368,284,854,
0.04993664473295212,286,859,
0.050412867218256,288,864,
0.0488307923078537,289,869,
0.05054871737957001,291,874,
0.04957294836640358,293,879,
0.04990125447511673,294,884,
0.04951295256614685,296,889,
0.05005689337849617,298,894,
0.049826160073280334,299,899,
,299,899,0.04988080635666847
0.049594148993492126,301,904,
0.04982241243124008,303,909,
0.04870440810918808,304,914,
0.049810949712991714,306,919,
0.04873504489660263,308,924,
0.04975995793938637,309,929,
0.0493367575109005,311,934,
0.04903281480073929,313,939,
0.04847683385014534,314,944,
0.049443598836660385,316,949,
0.04873956739902496,318,954,
