train_loss,epoch,step,val_loss
0.21782511472702026,2,4,
0.21621745824813843,4,9,
0.2140548825263977,7,14,
0.21083584427833557,9,19,
0.20547722280025482,12,24,
0.19404593110084534,14,29,
0.17253847420215607,17,34,
0.14255473017692566,19,39,
0.1162421926856041,22,44,
0.09570825099945068,24,49,
0.08602608740329742,27,54,
0.08052800595760345,29,59,
0.07856384664773941,32,64,
0.07543329149484634,34,69,
0.07476834952831268,37,74,
0.07341916859149933,39,79,
0.07272375375032425,42,84,
0.0726463720202446,44,89,
0.07114804536104202,47,94,
0.07073011994361877,49,99,
,49,99,0.07083429396152496
0.07057902961969376,52,104,
0.07050355523824692,54,109,
0.07002037763595581,57,114,
0.07047919929027557,59,119,
0.06938856840133667,62,124,
0.06948686391115189,64,129,
0.0695737898349762,67,134,
0.06832937896251678,69,139,
0.06885520368814468,72,144,
0.06859147548675537,74,149,
0.06917935609817505,77,154,
0.06898374110460281,79,159,
0.0682348981499672,82,164,
0.06804881989955902,84,169,
0.06824077665805817,87,174,
0.0682331919670105,89,179,
0.0678446963429451,92,184,
0.06774413585662842,94,189,
0.06828395277261734,97,194,
0.06831322610378265,99,199,
,99,199,0.06776972860097885
0.06841209530830383,102,204,
0.06843437999486923,104,209,
0.06733015924692154,107,214,
0.0681227445602417,109,219,
0.06746432185173035,112,224,
0.06807616353034973,114,229,
0.06710206717252731,117,234,
0.06751390546560287,119,239,
0.06737788766622543,122,244,
0.0672631710767746,124,249,
0.06758890300989151,127,254,
0.06662388145923615,129,259,
0.06715686619281769,132,264,
0.06728259474039078,134,269,
0.06725393235683441,137,274,
0.06769201159477234,139,279,
0.06700301170349121,142,284,
0.06693820655345917,144,289,
0.06646701693534851,147,294,
0.06564997136592865,149,299,
,149,299,0.06638917326927185
0.06608113646507263,152,304,
0.06604769825935364,154,309,
0.06620132923126221,157,314,
0.06630678474903107,159,319,
0.06606464087963104,162,324,
0.06482348591089249,164,329,
0.0652499720454216,167,334,
0.0654674619436264,169,339,
0.06548894196748734,172,344,
0.06585693359375,174,349,
0.06478655338287354,177,354,
0.06535270065069199,179,359,
0.06464065611362457,182,364,
0.06428037583827972,184,369,
0.06433537602424622,187,374,
0.06325185298919678,189,379,
0.06353361159563065,192,384,
0.06276770681142807,194,389,
0.06300888955593109,197,394,
0.06275962293148041,199,399,
,199,399,0.06304369866847992
0.06293217837810516,202,404,
0.061430923640728,204,409,
0.06265950202941895,207,414,
0.061818983405828476,209,419,
0.06257153302431107,212,424,
0.06171969696879387,214,429,
0.06177463382482529,217,434,
0.0606745183467865,219,439,
0.06093394011259079,222,444,
0.06062943488359451,224,449,
0.06097941845655441,227,454,
0.060567114502191544,229,459,
0.06050341576337814,232,464,
0.06079937145113945,234,469,
0.06057304888963699,237,474,
0.06039866805076599,239,479,
0.0600513219833374,242,484,
0.05959825962781906,244,489,
0.060272157192230225,247,494,
0.060961052775382996,249,499,
,249,499,0.05984324961900711
0.05978172644972801,252,504,
0.06011708080768585,254,509,
0.0592164471745491,257,514,
0.05991920828819275,259,519,
0.059375207871198654,262,524,
0.05888403207063675,264,529,
0.059090517461299896,267,534,
0.060469113290309906,269,539,
0.05886472761631012,272,544,
0.05870167538523674,274,549,
0.05839734524488449,277,554,
0.05807267874479294,279,559,
0.058334074914455414,282,564,
0.058925360441207886,284,569,
0.058297716081142426,287,574,
0.05727728083729744,289,579,
0.057367295026779175,292,584,
0.05760882794857025,294,589,
0.05596607178449631,297,594,
0.05471576750278473,299,599,
,299,599,0.05508413165807724
0.05446143448352814,302,604,
0.05363277718424797,304,609,
0.05229230597615242,307,614,
0.051418840885162354,309,619,
0.051412761211395264,312,624,
0.0504986047744751,314,629,
0.050205495208501816,317,634,
0.05023682489991188,319,639,
0.04937819391489029,322,644,
0.049097370356321335,324,649,
0.048798877745866776,327,654,
0.04826154187321663,329,659,
0.04745371639728546,332,664,
0.047038450837135315,334,669,
0.04673798382282257,337,674,
0.04660898074507713,339,679,
0.04542386159300804,342,684,
0.0445023737847805,344,689,
0.044191181659698486,347,694,
0.04326600581407547,349,699,
,349,699,0.04318234696984291
0.04206622391939163,352,704,
0.04273529350757599,354,709,
0.04146737605333328,357,714,
0.04144079238176346,359,719,
0.040666788816452026,362,724,
0.04025573283433914,364,729,
0.03975505381822586,367,734,
0.03925049304962158,369,739,
0.03884005546569824,372,744,
0.03822224959731102,374,749,
0.03800465539097786,377,754,
0.03859088942408562,379,759,
0.03762081637978554,382,764,
0.03707309067249298,384,769,
0.03695310652256012,387,774,
0.03661983832716942,389,779,
0.0360196977853775,392,784,
0.03574177250266075,394,789,
0.03561399132013321,397,794,
0.03611261397600174,399,799,
,399,799,0.035422392189502716
0.035148873925209045,402,804,
0.034767188131809235,404,809,
0.03423670306801796,407,814,
0.03353254497051239,409,819,
0.033330872654914856,412,824,
0.033564887940883636,414,829,
0.03289813548326492,417,834,
0.03318389132618904,419,839,
0.0323883555829525,422,844,
0.03190617263317108,424,849,
0.032332174479961395,427,854,
0.03183748200535774,429,859,
0.03158814460039139,432,864,
0.031767528504133224,434,869,
0.030923664569854736,437,874,
0.030029920861124992,439,879,
0.03045603074133396,442,884,
0.030527014285326004,444,889,
0.030487412586808205,447,894,
0.029616311192512512,449,899,
,449,899,0.030081676319241524
0.029939956963062286,452,904,
0.030212823301553726,454,909,
0.02899710088968277,457,914,
0.028795083984732628,459,919,
0.02906414307653904,462,924,
0.028527438640594482,464,929,
0.028239989653229713,467,934,
0.02858363650739193,469,939,
0.028154712170362473,472,944,
0.027613718062639236,474,949,
0.027543693780899048,477,954,
0.02787703089416027,479,959,
0.027232294902205467,482,964,
0.027120811864733696,484,969,
0.026934128254652023,487,974,
0.02711339108645916,489,979,
0.02685728296637535,492,984,
0.027497103437781334,494,989,
0.026286078616976738,497,994,
0.025895755738019943,499,999,
,499,999,0.026247454807162285
0.026418518275022507,502,1004,
0.025713562965393066,504,1009,
0.025665124878287315,507,1014,
0.025617502629756927,509,1019,
0.02557743713259697,512,1024,
0.025647038593888283,514,1029,
0.025202106684446335,517,1034,
0.025072887539863586,519,1039,
0.02476450987160206,522,1044,
0.024991529062390327,524,1049,
0.02479824610054493,527,1054,
0.024631354957818985,529,1059,
0.024360598996281624,532,1064,
0.024274395778775215,534,1069,
0.024168148636817932,537,1074,
0.023954760283231735,539,1079,
0.023867527022957802,542,1084,
0.022853629663586617,544,1089,
0.023615289479494095,547,1094,
0.022911345586180687,549,1099,
,549,1099,0.02354409359395504
0.02322564274072647,552,1104,
0.02321133203804493,554,1109,
0.023194340988993645,557,1114,
0.022981228306889534,559,1119,
0.02304712124168873,562,1124,
0.023106075823307037,564,1129,
0.022982802242040634,567,1134,
0.02329142391681671,569,1139,
0.022557688876986504,572,1144,
0.022539163008332253,574,1149,
0.022627925500273705,577,1154,
0.022547487169504166,579,1159,
0.022214239463210106,582,1164,
0.0218166783452034,584,1169,
0.02202068641781807,587,1174,
0.0218991469591856,589,1179,
0.02214338257908821,592,1184,
0.021970823407173157,594,1189,
0.022118503227829933,597,1194,
0.02111482061445713,599,1199,
,599,1199,0.021834643557667732
0.02187967859208584,602,1204,
0.02183111384510994,604,1209,
0.021788056939840317,607,1214,
0.02127041481435299,609,1219,
0.021368443965911865,612,1224,
0.02136813849210739,614,1229,
0.02150837332010269,617,1234,
0.021088166162371635,619,1239,
0.020680656656622887,622,1244,
0.020998135209083557,624,1249,
0.0209964569658041,627,1254,
0.020419929176568985,629,1259,
0.02050410583615303,632,1264,
0.020145224407315254,634,1269,
0.02076626382768154,637,1274,
0.020322222262620926,639,1279,
0.020504694432020187,642,1284,
0.020515695214271545,644,1289,
0.0200815349817276,647,1294,
0.020016036927700043,649,1299,
,649,1299,0.02030912972986698
0.02012590877711773,652,1304,
0.020241938531398773,654,1309,
0.019859155640006065,657,1314,
0.019906260073184967,659,1319,
0.019841942936182022,662,1324,
0.019334573298692703,664,1329,
0.01977664791047573,667,1334,
0.020545192062854767,669,1339,
0.01976248435676098,672,1344,
0.020445160567760468,674,1349,
0.019565951079130173,677,1354,
0.018862474709749222,679,1359,
0.01960570365190506,682,1364,
0.01937778852880001,684,1369,
0.019363977015018463,687,1374,
0.01907872036099434,689,1379,
0.019419895485043526,692,1384,
0.01876136101782322,694,1389,
0.019213417544960976,697,1394,
0.01936531811952591,699,1399,
,699,1399,0.01915469951927662
0.019144130870699883,702,1404,
0.019139960408210754,704,1409,
0.01889744959771633,707,1414,
0.018498234450817108,709,1419,
0.018818872049450874,712,1424,
0.018550168722867966,714,1429,
0.01873430423438549,717,1434,
0.018646372482180595,719,1439,
0.018381819128990173,722,1444,
0.018591776490211487,724,1449,
0.01854931004345417,727,1454,
0.01807691529393196,729,1459,
0.01876489259302616,732,1464,
0.018409863114356995,734,1469,
0.01818828657269478,737,1474,
0.017804648727178574,739,1479,
0.018149401992559433,742,1484,
0.01806948333978653,744,1489,
0.018129508942365646,747,1494,
0.01835324987769127,749,1499,
,749,1499,0.018375596031546593
0.018299274146556854,752,1504,
0.01725119724869728,754,1509,
0.01757189631462097,757,1514,
0.018166594207286835,759,1519,
0.017562303692102432,762,1524,
0.017667846754193306,764,1529,
0.01755547896027565,767,1534,
0.017783906310796738,769,1539,
0.017589807510375977,772,1544,
0.017806345596909523,774,1549,
0.0176189336925745,777,1554,
0.01695043034851551,779,1559,
0.017406094819307327,782,1564,
0.017037948593497276,784,1569,
0.01733512058854103,787,1574,
0.01688404008746147,789,1579,
0.01722734421491623,792,1584,
0.01705644652247429,794,1589,
0.01737044006586075,797,1594,
0.016745159402489662,799,1599,
,799,1599,0.017348280176520348
0.017015714198350906,802,1604,
0.017224030569195747,804,1609,
0.016850531101226807,807,1614,
0.01725185289978981,809,1619,
0.016984496265649796,812,1624,
0.01709253154695034,814,1629,
0.016624558717012405,817,1634,
0.016674695536494255,819,1639,
0.01689489744603634,822,1644,
0.017118986696004868,824,1649,
0.01691310666501522,827,1654,
0.016613120213150978,829,1659,
0.016687380149960518,832,1664,
0.01592434197664261,834,1669,
0.01631588116288185,837,1674,
0.016052894294261932,839,1679,
0.016662806272506714,842,1684,
0.015867197886109352,844,1689,
0.01642397791147232,847,1694,
0.016038797795772552,849,1699,
,849,1699,0.01636173389852047
0.01603396050632,852,1704,
0.01663670875132084,854,1709,
0.01611090824007988,857,1714,
0.01583569124341011,859,1719,
0.016125226393342018,862,1724,
0.015611650422215462,864,1729,
0.01565505750477314,867,1734,
0.0153419841080904,869,1739,
0.016022220253944397,872,1744,
0.015520293265581131,874,1749,
0.01589862070977688,877,1754,
0.015935586765408516,879,1759,
0.015815861523151398,882,1764,
0.01581176556646824,884,1769,
0.01600462943315506,887,1774,
0.016061414033174515,889,1779,
0.015281576663255692,892,1784,
0.0149630606174469,894,1789,
0.015577198937535286,897,1794,
0.015401925891637802,899,1799,
,899,1799,0.015538342297077179
0.015403402969241142,902,1804,
0.015261244028806686,904,1809,
0.01547690387815237,907,1814,
0.01564338058233261,909,1819,
0.015012258663773537,912,1824,
0.01520088966935873,914,1829,
0.015261918306350708,917,1834,
0.01508928183466196,919,1839,
0.015127347782254219,922,1844,
0.014898549765348434,924,1849,
0.014939860440790653,927,1854,
0.014731010422110558,929,1859,
0.01500377431511879,932,1864,
0.014800932258367538,934,1869,
0.014806069433689117,937,1874,
0.014760973863303661,939,1879,
0.01480722427368164,942,1884,
0.014954707585275173,944,1889,
0.015036175958812237,947,1894,
0.014921450987458229,949,1899,
,949,1899,0.014877096749842167
0.014872821047902107,952,1904,
0.014831515029072762,954,1909,
0.014609498903155327,957,1914,
0.014926735311746597,959,1919,
0.014392003417015076,962,1924,
0.01407352089881897,964,1929,
0.014378445222973824,967,1934,
0.014636974781751633,969,1939,
0.014275245368480682,972,1944,
0.014641974121332169,974,1949,
0.01437098253518343,977,1954,
0.014313578605651855,979,1959,
0.014409077353775501,982,1964,
0.014098487794399261,984,1969,
0.014260990545153618,987,1974,
0.014171363785862923,989,1979,
0.014177383854985237,992,1984,
0.014293642714619637,994,1989,
0.014115710742771626,997,1994,
0.013608161360025406,999,1999,
,999,1999,0.014186656102538109
0.0141373872756958,1002,2004,
0.013733314350247383,1004,2009,
0.0141529506072402,1007,2014,
0.014325231313705444,1009,2019,
0.013967095874249935,1012,2024,
0.014077113941311836,1014,2029,
0.014042438939213753,1017,2034,
0.013817550614476204,1019,2039,
0.013837245292961597,1022,2044,
0.013979887589812279,1024,2049,
0.014114762656390667,1027,2054,
0.013769500888884068,1029,2059,
0.014004893600940704,1032,2064,
0.013409866020083427,1034,2069,
0.013618068769574165,1037,2074,
0.013655150309205055,1039,2079,
0.013627735897898674,1042,2084,
0.013457211665809155,1044,2089,
0.013553072698414326,1047,2094,
