train_loss,epoch,step,val_loss
0.25765568017959595,2,4,
0.2568794786930084,4,9,
0.256075382232666,7,14,
0.25431424379348755,9,19,
0.25381457805633545,12,24,
0.2519664466381073,14,29,
0.2483268678188324,17,34,
0.24061015248298645,19,39,
0.22892189025878906,22,44,
0.21678315103054047,24,49,
0.20393052697181702,27,54,
0.19011887907981873,29,59,
0.17424732446670532,32,64,
0.15711867809295654,34,69,
0.1425461620092392,37,74,
0.13183236122131348,39,79,
0.12131308019161224,42,84,
0.1150946393609047,44,89,
0.11131485551595688,47,94,
0.10733745992183685,49,99,
,49,99,0.10754528641700745
0.10631046444177628,52,104,
0.1032639592885971,54,109,
0.10231244564056396,57,114,
0.1011713445186615,59,119,
0.09937077760696411,62,124,
0.09693048149347305,64,129,
0.09673444926738739,67,134,
0.0956590324640274,69,139,
0.09408580511808395,72,144,
0.09349006414413452,74,149,
0.09255604445934296,77,154,
0.09170634299516678,79,159,
0.09062281250953674,82,164,
0.08975778520107269,84,169,
0.08885042369365692,87,174,
0.08636827766895294,89,179,
0.08697932958602905,92,184,
0.087006576359272,94,189,
0.08577707409858704,97,194,
0.0855378583073616,99,199,
,99,199,0.08468542993068695
0.08450965583324432,102,204,
0.0838598906993866,104,209,
0.08292736858129501,107,214,
0.0818479061126709,109,219,
0.08153661340475082,112,224,
0.08077218383550644,114,229,
0.07994452118873596,117,234,
0.0787457525730133,119,239,
0.07856467366218567,122,244,
0.07698219269514084,124,249,
0.0773567408323288,127,254,
0.07523325085639954,129,259,
0.07529082894325256,132,264,
0.0742909163236618,134,269,
0.07283187657594681,137,274,
0.07205501198768616,139,279,
0.07213632762432098,142,284,
0.07047039270401001,144,289,
0.0706823542714119,147,294,
0.06855092942714691,149,299,
,149,299,0.06896932423114777
0.06914857029914856,152,304,
0.06878580152988434,154,309,
0.06733381748199463,157,314,
0.0644022524356842,159,319,
0.06574562191963196,162,324,
0.0648166686296463,164,329,
0.06394151598215103,167,334,
0.06302212923765182,169,339,
0.06270711123943329,172,344,
0.06252850592136383,174,349,
0.062151141464710236,177,354,
0.060963794589042664,179,359,
0.06042908877134323,182,364,
0.06056249886751175,184,369,
0.05977405235171318,187,374,
0.05864271521568298,189,379,
0.05861462652683258,192,384,
0.05857037007808685,194,389,
0.057647645473480225,197,394,
0.056833554059267044,199,399,
,199,399,0.05670737847685814
0.05658232793211937,202,404,
0.05530557408928871,204,409,
0.055364690721035004,207,414,
