train_loss,epoch,step,val_loss
0.23048481345176697,1,4,
0.22836238145828247,3,9,
0.22608108818531036,4,14,
0.2232266664505005,6,19,
0.21967369318008423,8,24,
0.2154558151960373,9,29,
0.20969437062740326,11,34,
0.20255470275878906,13,39,
0.19213107228279114,14,44,
0.17674976587295532,16,49,
0.15523363649845123,18,54,
0.1280018538236618,19,59,
0.1023535281419754,21,64,
0.08598221093416214,23,69,
0.07884448766708374,24,74,
0.07545241713523865,26,79,
0.07468964159488678,28,84,
0.07301604747772217,29,89,
0.07238046079874039,31,94,
0.07196099311113358,33,99,
0.07051065564155579,34,104,
0.07024815678596497,36,109,
0.07068584114313126,38,114,
0.06869703531265259,39,119,
0.06928057968616486,41,124,
0.06874009221792221,43,129,
0.0694190114736557,44,134,
0.06898229569196701,46,139,
0.06919443607330322,48,144,
0.06936926394701004,49,149,
,49,149,0.06862527877092361
0.06901679933071136,51,154,
0.06816880404949188,53,159,
0.06834068894386292,54,164,
0.06867890805006027,56,169,
0.06791461259126663,58,174,
0.06852776557207108,59,179,
0.06768287718296051,61,184,
0.06725442409515381,63,189,
0.06699340045452118,64,194,
0.06671573221683502,66,199,
0.06678506731987,68,204,
0.06778738647699356,69,209,
0.06656494736671448,71,214,
0.0660652369260788,73,219,
0.0663265734910965,74,224,
0.06658868491649628,76,229,
0.06693732738494873,78,234,
0.06606585532426834,79,239,
0.06531499326229095,81,244,
0.06509105861186981,83,249,
0.0647101029753685,84,254,
0.06513529270887375,86,259,
0.06627731025218964,88,264,
0.06449756771326065,89,269,
0.06487982720136642,91,274,
0.06499167531728745,93,279,
0.06484159082174301,94,284,
0.06417924165725708,96,289,
0.06463932245969772,98,294,
0.0641268789768219,99,299,
,99,299,0.0640801340341568
0.06432139128446579,101,304,
0.06372999399900436,103,309,
0.06365808099508286,104,314,
0.06410011649131775,106,319,
0.06455763429403305,108,324,
0.0644291490316391,109,329,
0.0642709955573082,111,334,
0.0637689158320427,113,339,
0.06477925181388855,114,344,
0.06361346691846848,116,349,
0.06374914944171906,118,354,
0.06390327960252762,119,359,
0.06365758180618286,121,364,
0.06411127746105194,123,369,
0.06400161236524582,124,374,
0.06340103596448898,126,379,
0.06365573406219482,128,384,
0.0634288489818573,129,389,
0.06317854672670364,131,394,
0.06289239972829819,133,399,
0.06320871412754059,134,404,
0.06256837397813797,136,409,
0.06278173625469208,138,414,
0.061960190534591675,139,419,
0.06259004771709442,141,424,
0.06236746162176132,143,429,
0.06216558814048767,144,434,
0.062119826674461365,146,439,
0.062069378793239594,148,444,
0.062258630990982056,149,449,
,149,449,0.0618843249976635
0.06151154264807701,151,454,
0.06135211139917374,153,459,
0.06236129254102707,154,464,
0.061658769845962524,156,469,
0.06101621314883232,158,474,
0.06139107793569565,159,479,
0.06114301458001137,161,484,
0.06067404896020889,163,489,
0.0614214725792408,164,494,
0.06072913482785225,166,499,
0.06020626053214073,168,504,
0.06044532358646393,169,509,
0.05949879065155983,171,514,
0.06110459193587303,173,519,
0.06157434731721878,174,524,
0.06008124351501465,176,529,
0.05912984535098076,178,534,
0.05946032702922821,179,539,
0.05906420946121216,181,544,
0.059710793197155,183,549,
0.05862554535269737,184,554,
0.05846418812870979,186,559,
0.058352991938591,188,564,
0.05923949182033539,189,569,
0.058821212500333786,191,574,
0.05792752653360367,193,579,
0.05939961224794388,194,584,
0.05818716064095497,196,589,
0.057366203516721725,198,594,
0.058021433651447296,199,599,
,199,599,0.05764516443014145
0.057688333094120026,201,604,
0.057189252227544785,203,609,
0.05688155069947243,204,614,
0.05710484832525253,206,619,
0.058358125388622284,208,624,
0.0569668784737587,209,629,
0.056866634637117386,211,634,
0.056544993072748184,213,639,
0.05608304589986801,214,644,
0.057427845895290375,216,649,
0.056494809687137604,218,654,
0.05538119748234749,219,659,
0.056516047567129135,221,664,
0.05631224438548088,223,669,
0.055982232093811035,224,674,
0.05689511075615883,226,679,
0.05566015839576721,228,684,
0.05668601393699646,229,689,
0.05640071630477905,231,694,
0.05547943711280823,233,699,
0.055449917912483215,234,704,
